filename,labels
The Police - 01 - Synchronicity I-8.txt,"['gel', 'org', 'voi']"
The Shamen - Move Any Mountain-11.txt,['voi']
The Shamen - Move Any Mountain-12.txt,['voi']
The Shamen - Move Any Mountain-13.txt,['voi']
The Shamen - Move Any Mountain-14.txt,['voi']
The Shamen - Move Any Mountain-15.txt,['voi']
The Shamen - Move Any Mountain-3.txt,['voi']
The Shamen - Move Any Mountain-5.txt,['voi']
The Shamen - Move Any Mountain-6.txt,['voi']
The Shamen - Move Any Mountain-7.txt,['voi']
The Shamen - Move Any Mountain-8.txt,['voi']
The Shamen - Move Any Mountain-9.txt,['voi']
The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-1.txt,"['pia', 'sax', 'tru']"
The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-2.txt,"['pia', 'sax']"
The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-4.txt,['pia']
The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-5.txt,"['cla', 'pia']"
The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-6.txt,"['pia', 'tru']"
The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-7.txt,"['pia', 'sax']"
The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-8.txt,"['cla', 'pia', 'sax', 'tru']"
Toma Waits - Over the rainbow-10.txt,['tru']
Toma Waits - Over the rainbow-11.txt,['voi']
Toma Waits - Over the rainbow-12.txt,['voi']
Toma Waits - Over the rainbow-14.txt,['tru']
Toma Waits - Over the rainbow-3.txt,['voi']
Toma Waits - Over the rainbow-4.txt,['voi']
Toma Waits - Over the rainbow-5.txt,['voi']
Toma Waits - Over the rainbow-7.txt,['voi']
Toma Waits - Over the rainbow-8.txt,['voi']
tomahawk-rape_this_day-1.txt,['org']
tomahawk-rape_this_day-10.txt,['voi']
tomahawk-rape_this_day-11.txt,['gel']
tomahawk-rape_this_day-12.txt,"['gel', 'voi']"
tomahawk-rape_this_day-13.txt,"['gel', 'voi']"
tomahawk-rape_this_day-15.txt,"['gel', 'voi']"
tomahawk-rape_this_day-3.txt,['gel']
tomahawk-rape_this_day-4.txt,"['gel', 'voi']"
tomahawk-rape_this_day-5.txt,"['gel', 'voi']"
tomahawk-rape_this_day-7.txt,"['gel', 'voi']"
tomahawk-rape_this_day-8.txt,"['gel', 'voi']"
Tool - Lateralis-10.txt,['gel']
Tool - Lateralis-11.txt,"['gel', 'voi']"
Tool - Lateralis-13.txt,['voi']
Tool - Lateralis-14.txt,['voi']
Tool - Lateralis-15.txt,"['gel', 'voi']"
Tool - Lateralis-16.txt,['gel']
Tool - Lateralis-17.txt,"['gel', 'voi']"
Tool - Lateralis-18.txt,['gel']
Tool - Lateralis-20.txt,"['gel', 'voi']"
Tool - Lateralis-23.txt,['gel']
Tool - Lateralis-24.txt,"['gel', 'voi']"
Tool - Lateralis-25.txt,"['gel', 'voi']"
Tool - Lateralis-27.txt,['gel']
Tool - Lateralis-28.txt,"['gel', 'voi']"
Tool - Lateralis-29.txt,['gel']
Tool - Lateralis-30.txt,['gel']
Tool - Lateralis-32.txt,"['gel', 'voi']"
Tool - Lateralis-33.txt,"['gel', 'voi']"
Tool - Lateralis-34.txt,"['gel', 'voi']"
Tool - Lateralis-36.txt,['gel']
Tool - Lateralis-38.txt,['gel']
Tool - Lateralis-5.txt,['gel']
Tool - Lateralis-7.txt,['voi']
Tool - Lateralis-8.txt,['voi']
Tool - Lateralis-9.txt,"['gel', 'voi']"
Track 01-1.txt,['vio']
Track 01-10.txt,"['gac', 'voi']"
Track 01-11.txt,"['gac', 'vio']"
Track 01-12.txt,"['gac', 'gel', 'vio']"
Track 01-13.txt,['voi']
Track 01-14.txt,"['gac', 'voi']"
Track 01-15.txt,"['gac', 'vio']"
Track 01-16.txt,"['gac', 'vio', 'voi']"
Track 01-18.txt,"['gac', 'vio']"
Track 01-2.txt,"['gac', 'vio']"
Track 01-3.txt,"['gac', 'voi']"
Track 01-4.txt,['voi']
Track 01-5.txt,"['gac', 'gel']"
Track 01-6.txt,"['gac', 'voi']"
Track 01-7.txt,"['gac', 'voi']"
Track 01-8.txt,"['gac', 'vio']"
Track 01-9.txt,"['gac', 'voi']"
Vacation Island-10.txt,['gac']
Vacation Island-11.txt,['gac']
Vacation Island-12.txt,['gac']
Vacation Island-2.txt,['gac']
Vacation Island-3.txt,['gac']
Vacation Island-4.txt,"['gac', 'voi']"
Vacation Island-5.txt,['gac']
Vacation Island-6.txt,['gac']
Vacation Island-8.txt,"['gac', 'voi']"
Vacation Island-9.txt,['gac']
Yngwie Malmsteen - Gimme gimme gimme-1.txt,['voi']
Yngwie Malmsteen - Gimme gimme gimme-11.txt,['gel']
Yngwie Malmsteen - Gimme gimme gimme-12.txt,['gel']
Yngwie Malmsteen - Gimme gimme gimme-14.txt,"['gel', 'voi']"
Yngwie Malmsteen - Gimme gimme gimme-15.txt,"['gel', 'voi']"
Yngwie Malmsteen - Gimme gimme gimme-17.txt,['gel']
Yngwie Malmsteen - Gimme gimme gimme-18.txt,['gel']
Yngwie Malmsteen - Gimme gimme gimme-19.txt,['gel']
Yngwie Malmsteen - Gimme gimme gimme-2.txt,['gel']
Yngwie Malmsteen - Gimme gimme gimme-20.txt,['gel']
Yngwie Malmsteen - Gimme gimme gimme-21.txt,['gel']
Yngwie Malmsteen - Gimme gimme gimme-3.txt,"['gel', 'voi']"
Yngwie Malmsteen - Gimme gimme gimme-4.txt,"['gel', 'voi']"
Yngwie Malmsteen - Gimme gimme gimme-6.txt,['gel']
Yngwie Malmsteen - Gimme gimme gimme-7.txt,"['gel', 'voi']"
Yngwie Malmsteen - Gimme gimme gimme-8.txt,"['gel', 'voi']"
Yngwie Malmsteen - Gimme gimme gimme-9.txt,"['gel', 'voi']"
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-1.txt,['flu']
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-10.txt,"['flu', 'gac', 'tru']"
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-12.txt,"['flu', 'gac']"
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-14.txt,"['flu', 'gac']"
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-15.txt,"['flu', 'gac']"
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-17.txt,['flu']
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-18.txt,['flu']
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-19.txt,"['flu', 'gac']"
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-2.txt,['gac']
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-3.txt,"['flu', 'gac']"
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-5.txt,"['flu', 'gac']"
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-7.txt,['flu']
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-8.txt,['flu']
Zamfir - The Lonely Shepherd - 01 - The Lonely Shepherd-9.txt,['gac']
